gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,TenureGroup,NumServicesSubscribed,AvgChargePerService,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
1,0,1,0,-1.0738427650786138,1,0,1,0.8720548151682491,-0.7715117039267947,0,0.369182623097476,0.2135880080121077,0,1,0,0,1,1,0,0,1,0,1,0,1
1,0,1,1,0.6364125111626608,1,2,0,-1.2783105030467143,-0.4564850408904325,2,-0.9280832414338016,-0.8078428333186156,1,0,1,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1.5729808767233588,1,2,0,0.612814483142334,1.6969508440106749,3,1.6664484876287535,-1.3640675488947522,1,0,0,1,0,1,1,1,1,0,1,0,0
1,0,0,0,-1.2131323524567632,0,0,0,-1.329826210051864,-0.9801583311895807,0,-1.360505196277561,1.538414148747997,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,1,1,-1.1960038562387048,1,0,1,-0.2862176939475387,-0.9315949259459024,0,-0.0632393317462832,-0.6283339478372263,0,0,0,0,1,1,0,0,0,0,0,1,1
0,0,1,1,-0.3408762181180675,1,1,0,0.611152686142168,-0.1088329010225613,1,0.369182623097476,-0.1039657386986313,1,1,0,0,1,1,0,0,0,0,0,0,0
1,0,0,0,-1.0738427650786138,1,0,1,0.144187729095487,-0.8138652641137434,0,-0.9280832414338016,2.7550292993627115,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,-1.2774445836787656,0,0,1,-0.9900784059764068,-0.9903506516017059,0,-0.9280832414338016,0.06920235110205242,0,0,0,0,0,0,0,1,0,0,1,0,1
1,0,0,0,1.5322605130033284,0,2,0,-0.5437962289732878,0.5131247184935952,3,0.369182623097476,-1.5096972926092318,0,0,0,1,0,1,1,0,1,0,0,0,0
0,0,0,0,0.3920903288424788,0,1,1,-0.3327480099521901,0.0303161915083098,2,0.8016045779412352,-1.621953553389143,0,0,0,1,1,1,1,0,1,0,1,0,0
0,0,1,1,1.6137012404433893,1,2,0,0.4748853321285456,1.5225071179906793,3,-0.0632393317462832,0.5296247782258218,1,1,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,-1.0331224013585834,1,0,1,1.0249401391835322,-0.7215036201018922,0,0.369182623097476,0.3996704583139422,1,1,0,0,0,0,0,1,1,0,0,0,1
0,0,0,0,0.1070477828022663,1,2,1,1.609892683242008,0.7210321688904662,2,2.098870442472513,-0.923582521610216,1,1,0,1,1,1,1,1,1,0,0,1,0
1,0,1,1,1.4915401492832985,1,1,0,1.0299255301840309,1.866872445114876,3,0.8016045779412352,-0.2398194116545003,1,1,0,0,1,1,0,1,0,1,0,0,0
1,0,1,1,-0.1372743995179157,1,0,1,-0.1516121369340826,-0.1965841835348958,2,-0.0632393317462832,-0.4235421207387393,0,0,0,1,0,0,0,0,1,0,0,1,0
0,0,0,0,-0.8702409464784621,0,1,1,-0.8096837489998675,-0.8193359323045577,0,-0.0632393317462832,-1.4247466087757856,0,0,0,0,1,1,1,0,0,1,0,0,0
1,0,0,0,0.3920903288424788,1,1,0,-1.3198554280508674,-0.5867222384653,2,-0.9280832414338016,-0.9342575414041012,1,0,1,0,0,0,0,0,0,0,1,0,0
1,1,1,0,1.6137012404433893,1,2,1,0.6659919871476498,1.703811238395123,3,0.369182623097476,-0.0372187728294953,0,1,0,1,1,0,1,0,0,1,0,0,0
0,0,0,0,0.2142240158207583,1,0,1,1.3004932765734234,0.6268278014201684,2,1.3706731220398392,-0.5818694145468267,1,1,0,0,1,1,0,1,1,0,0,0,1
1,0,1,1,1.125056875803025,1,0,1,1.2958130502106109,1.6280601312690908,3,1.2340265327849944,-0.4697737854100028,1,1,0,0,1,0,1,1,1,0,0,0,0
1,0,1,0,0.758573602322752,1,2,1,0.6344178441444933,0.8944391150517185,3,1.6664484876287535,-1.3476336368436397,0,0,0,1,1,1,1,1,1,1,0,0,0
1,0,1,1,-1.0738427650786138,1,1,0,-1.505976692069473,-0.9557055724481603,0,-1.360505196277561,0.466417424183079,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,1,0,-1.2513930761565806,1,0,0,-0.6688955296946718,-0.9759401561192267,0,-0.9280832414338016,1.0465116023079053,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,1,0,0.3920903288424788,1,0,1,1.152898508196324,0.8198571426600133,2,1.2340265327849944,-0.594021384214023,1,1,0,0,1,1,1,0,1,0,1,0,1
0,0,0,0,-0.8295205827584317,1,0,1,0.9784098231788813,-0.5442583825486977,0,0.369182623097476,0.3430366690916451,1,1,0,0,0,0,0,1,1,0,1,0,1
0,0,1,0,-0.4630373092781585,1,0,1,1.3174164112127704,-0.0350671170302922,1,1.2340265327849944,-0.450992171637302,1,1,0,1,0,1,0,1,1,0,0,0,1
0,0,1,1,1.4279406032514295,1,2,0,1.5486167221014735,2.2242090252038333,3,1.8773094583212295,-0.8086296574832716,1,1,0,1,0,1,1,1,1,0,0,0,1
0,0,1,0,1.4460905648618363,1,1,1,1.0335473564827147,1.8711033635722027,3,0.7513835417378023,-0.16520401862802317,0,1,0,1,1,0,0,0,1,1,0,0,1
1,1,0,0,-1.2758014833326345,1,0,1,0.9574099561239884,-0.9629379169506804,0,0.369182623097476,0.31747694488164496,1,1,0,0,0,0,0,1,1,0,1,0,1
1,1,0,0,1.6137012404433893,1,2,0,1.6298342472440013,2.455653109151256,3,2.098870442472513,-0.9100982860810976,1,1,0,1,1,1,1,1,1,0,0,0,0
1,0,0,0,-0.3408762181180675,1,0,1,-0.454059190964317,-0.4456540002384576,1,-0.4956612865900424,-0.0223861137474648,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,-1.2322677928019061,1,0,0,-0.47208813676291805,-0.9579898511551346,0,-0.4956612865900424,-0.05895895499488328,0,0,0,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0.3106496014024181,1,0,0,1.330710787214099,0.8171659268564674,2,1.2340265327849944,-0.4394342554694862,1,1,0,0,0,1,1,1,1,0,0,0,1
1,0,1,1,-0.9516816739185228,1,2,0,-1.5009913010689746,-0.9186903255764416,0,-1.360505196277561,0.496756954123596,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-1.1700567803401312,1,0,1,0.1819530580941513,-0.905458119106362,0,-0.9280832414338016,2.7550292993627115,0,1,0,0,0,0,0,0,0,0,1,0,1
0,0,1,1,1.6137012404433893,1,2,1,1.6896589392499817,2.620920230464079,3,2.098870442472513,-0.8696455794937422,1,1,0,1,1,1,1,1,1,0,0,0,0
1,0,1,0,-0.3408762181180675,1,0,1,1.2060760122016398,0.049441471030229,1,0.8016045779412352,-0.0611532908936811,1,1,0,0,0,1,0,1,1,0,1,0,1
0,0,0,0,-1.0324982369645062,1,0,1,0.30228769330765054,-0.7795645412782747,0,-0.4956612865900424,1.511910723985812,1,1,0,0,0,0,0,0,0,0,1,0,1
1,0,0,0,-1.2774445836787656,1,0,1,-0.6651074099854147,-0.9860368981028764,0,-0.9280832414338016,1.0580382580231518,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,-0.62591876415828,1,2,0,-1.5076384890696393,-0.8478142897010945,1,-1.360505196277561,0.45630424753624,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,1,0,1.5322605130033284,1,2,0,0.6593447991469852,1.5116981364846351,3,0.369182623097476,-0.0453093141469669,0,1,0,1,1,0,1,0,0,0,0,0,0
0,0,1,0,-0.3408762181180675,1,1,0,-1.4744025490663168,-0.7927767206039918,1,-1.360505196277561,0.658567780473017,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,1,0,0.3920903288424788,1,2,0,-1.3132082400502028,-0.5168609233027651,2,-0.9280832414338016,-0.9140311881104236,1,0,1,0,0,0,0,0,0,0,1,0,0
1,0,0,0,-1.2367242199587352,1,0,1,-0.36136504289142535,-0.9578798895841705,0,-0.0632393317462832,-0.7426647617596235,0,0,0,0,1,0,0,0,0,0,0,1,1
0,0,0,0,-0.9090878791866819,1,0,0,0.831701709355358,-0.5838354234720436,0,-0.0632393317462832,1.0724929885155123,0,1,0,0,0,0,0,1,1,0,0,0,1
0,0,0,0,-0.06575990640994706,1,0,0,0.8631482578072017,0.22170186315140367,2,0.7362021285957555,-0.32199601087267715,1,1,0,0,1,0,0,0,0,1,0,0,1
1,0,0,0,-0.9924020376385532,1,0,1,0.0494653000860181,-0.7646954278342075,0,-0.0632393317462832,-0.1176185271718643,0,0,0,0,0,0,0,1,1,0,1,0,0
1,0,1,1,1.4100994218432374,1,2,0,1.3240635992134344,2.0320954481358373,3,1.2340265327849944,-0.4452132135533945,1,1,0,1,0,0,1,1,1,0,0,0,0
0,0,0,0,-1.2367242199587352,1,0,1,0.1973652331008032,-0.9388744441030344,0,-0.9280832414338016,2.7550292993627115,0,1,0,0,0,0,0,0,0,0,1,0,1
1,0,0,0,-1.141945964865576,1,0,1,0.8377591513560032,-0.8239445012709788,0,0.369182623097476,0.17184547191182958,1,1,0,0,1,0,0,0,1,0,1,0,1
0,0,1,0,-1.2367242199587352,1,0,1,0.1973652331008032,-0.9433745098728976,0,-0.9280832414338016,2.7550292993627115,0,1,0,0,0,0,0,0,0,0,1,0,1
0,0,0,0,0.3462357643706931,1,0,1,1.324768110699494,0.9019887720757414,2,1.2340265327849944,-0.4446007226253264,1,1,0,0,1,1,0,1,1,0,1,0,1
0,0,1,0,-1.2367242199587352,1,0,1,-0.6700928009859131,-0.9702425496164933,0,-0.9280832414338016,1.0428684930528935,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,0,0,-1.2774445836787656,0,0,1,-1.2982520670487077,-0.994441432702474,0,-1.360505196277561,1.730564505037935,0,0,0,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0.5549717837226001,1,0,0,0.2671607071077802,0.427799942033638,2,-0.4956612865900424,1.440653441161888,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.8295205827584317,1,0,0,-1.4744025490663168,-0.8881604676083494,0,-1.360505196277561,0.658567780473017,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-0.4223169455581282,1,0,1,1.2116860099931843,-0.004942448442341221,1,0.8016045779412352,-0.05546317565010281,1,1,0,1,0,0,0,1,1,0,0,0,1
0,0,0,0,-0.693409439433719,1,0,1,1.1862712055520008,-0.3217432906284124,1,0.8016045779412352,-0.08124093377708422,1,1,0,1,0,0,0,1,1,0,1,0,1
1,0,1,0,0.9098860187887424,0,1,0,-0.4519501166958971,0.2270211540527702,3,-0.0632393317462832,-0.8804828666274229,0,0,0,0,1,0,0,1,1,0,0,0,1
0,0,0,0,-1.2774445836787656,1,0,1,0.6745634206879579,-0.9682537426693455,0,-0.0632393317462832,0.8334193725569282,0,1,0,0,0,0,0,0,1,0,0,1,1
1,0,1,1,1.125056875803025,1,2,0,0.4050898581215686,0.998933289325456,3,0.8016045779412352,-0.873578481523068,0,0,0,0,1,0,1,1,1,0,0,0,0
0,0,0,0,0.18191090826765907,0,0,0,-1.1957833876295032,-0.5750315418849097,2,-0.9164416480383126,-0.5888530351172323,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,0,1,0.758573602322752,1,1,0,-0.562075995975115,0.0339780097328065,3,-0.4956612865900424,-0.24150494109564,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,1,1,0.8400143297628127,1,0,1,0.9235705221733987,1.1028318666590646,3,0.369182623097476,0.2762897032225084,0,1,0,0,1,0,1,1,0,0,1,0,0
1,0,0,0,1.1220842746507822,1,1,1,1.1359966209052492,1.6466867677618866,3,0.929663273289834,-0.2807685367751831,1,1,0,0,0,1,0,1,1,0,1,0,1
1,0,0,0,-1.2367242199587352,1,0,0,-0.6605120404631148,-0.9722008808417733,0,-0.9280832414338016,1.0720212486447118,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,-1.2774445836787656,1,0,0,-1.5078529500632114,-0.9972237319033744,0,-1.360505196277561,0.45499910502386665,0,0,1,0,0,0,0,0,0,0,1,0,1
0,0,0,0,1.2108065778021362,1,1,1,1.0689644918522236,1.6996485549428646,3,0.8016045779412352,-0.20022292710392678,1,1,0,0,0,1,0,1,1,0,0,0,1
0,0,1,1,1.5729808767233588,1,2,0,-1.4710789550659844,-0.3435863320170971,3,-1.360505196277561,0.678794133766695,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,1,-0.3408762181180675,0,2,0,-0.9642308700153168,-0.6392450649263026,1,-0.4956612865900424,-1.057301190607307,0,0,0,1,0,0,1,0,0,0,0,1,0
1,0,1,0,-0.6359954732374903,1,0,1,0.9058876218809568,-0.32333067963609496,1,0.23432522305549502,0.5263221757260994,1,1,0,0,0,0,0,1,0,0,1,0,1
1,0,0,0,0.7178532386027215,1,2,0,0.1574821050968162,0.5022716186956895,3,0.8016045779412352,-1.1247223682528995,1,0,0,0,0,1,1,0,1,0,0,0,0
0,1,0,0,-1.2774445836787656,1,0,1,0.1647685217810969,-0.9750208989878308,0,-0.9280832414338016,2.7550292993627115,0,1,0,0,0,0,0,0,0,0,1,0,1
1,0,0,0,1.5729808767233588,1,2,0,-1.303237458049206,-0.1683705358895273,3,-0.9280832414338016,-0.883691658169907,1,0,1,0,0,0,0,0,0,0,0,0,0
1,1,0,0,-0.9408570647525702,1,0,1,1.0125135023838818,-0.6384589006007867,0,0.369182623097476,0.3845455335405305,1,1,0,0,0,0,0,1,1,0,1,0,1
1,0,0,0,0.7178532386027215,1,0,1,0.9551446651765552,1.0887360724093458,3,0.8016045779412352,-0.3156682365057917,0,1,0,1,1,0,1,0,1,1,0,0,0
0,0,1,1,-1.2774445836787656,1,0,1,0.3303089931140931,-0.9728234696903856,0,-0.4956612865900424,1.568753678688514,0,1,0,0,1,0,0,0,0,0,1,0,1
0,1,1,0,-0.055833672077855,1,1,1,0.8620840331672525,0.2451943320192828,2,0.369182623097476,0.2014521960359014,1,1,0,0,0,1,0,1,0,0,1,0,0
1,0,0,0,-0.055833672077855,1,0,1,0.2555281281066175,-0.0544791654493104,2,1.2340265327849944,-1.3741807255415912,0,0,0,1,1,1,1,1,0,0,0,0,0
1,0,0,0,0.6364125111626608,1,2,0,-1.4827115340671475,-0.5721190838591749,2,-1.360505196277561,0.6080018972388227,0,0,1,0,0,0,0,0,0,1,0,0,0
1,0,0,0,-0.9109613101984924,1,0,0,-1.4876969250676455,-0.9239845205998102,0,-1.360505196277561,0.5776623672983064,0,0,1,0,0,0,0,0,0,0,1,0,0
0,1,1,0,-0.7888002190384014,1,0,1,0.179085466098976,-0.601325393071425,1,-0.9280832414338016,2.7550292993627115,0,1,0,0,0,0,0,0,0,0,1,0,1
0,1,1,0,0.1920606017629244,1,0,1,1.044488060096959,0.511643305250705,2,0.47412701774902893,0.25771153204084873,1,1,0,0,0,0,0,1,1,1,0,0,1
0,0,1,0,0.188488510242327,1,1,1,-1.4926823160681442,-0.6892310896052743,2,-1.360505196277561,0.5473228373577902,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0.20407863629865508,1,0,1,1.2036022970096794,0.6677888575163065,2,0.8016045779412352,-0.06366233368568719,1,1,0,0,0,1,0,1,1,0,1,0,1
0,0,0,0,-1.2774445836787656,1,0,0,0.9595943016319293,-0.9644701651343812,0,0.2831340533700954,0.5023622757541926,0,1,0,0,0,0,0,1,1,0,1,0,1
1,0,1,0,1.5729808767233588,1,2,0,0.5197538511330312,1.5209409186295997,3,1.6664484876287535,-1.4348597854226242,1,0,0,1,1,1,1,0,1,1,0,0,0
0,0,1,0,-0.62591876415828,1,1,0,-1.5093002860698053,-0.8703366776963418,1,-1.360505196277561,0.4461910708894017,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,1,1,0.5142514200025698,1,2,0,0.3020584441112687,0.4814477849371064,2,1.2340265327849944,-1.333728018954236,1,0,0,1,1,0,1,1,0,1,0,0,0
1,0,0,0,-1.2033854673728197,1,0,0,0.5246317009574526,-0.8980556450512832,0,-0.0632393317462832,0.6053099875888248,1,1,0,0,1,0,0,0,0,0,1,0,1
1,0,0,1,-0.9924020376385532,1,0,0,-1.4760643460664828,-0.9269404461545244,0,-1.360505196277561,0.6484546038261787,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.1426412599918236,1,0,1,0.5050285837081179,-0.8498576001409686,0,-0.4956612865900424,1.923183267694491,0,1,0,0,0,0,0,1,0,0,1,0,1
1,0,1,0,1.4508197855632678,1,2,1,1.503537675231376,2.352438365341499,3,1.6664484876287535,-0.6864847135565495,1,1,0,0,1,1,1,1,1,0,0,0,1
1,1,1,1,1.5729808767233588,1,2,0,-1.4943441130683104,-0.3932194103611777,3,-1.360505196277561,0.5372096607109512,0,0,1,0,0,0,0,0,0,1,0,0,0
1,0,1,0,-0.5589096318388578,1,0,1,0.6766595621521012,-0.3150093801184875,1,-0.0632393317462832,0.836608487849218,1,1,0,0,0,0,0,0,1,0,1,0,1
1,0,1,0,-0.1372743995179157,1,0,1,0.6992279271509723,0.0708167834370796,2,0.369182623097476,0.0032339337578599,1,1,0,0,1,1,0,0,0,0,1,0,0
0,0,0,0,-1.1552834925186746,1,0,1,0.2040124211014678,-0.8853368969292195,0,-0.9280832414338016,2.7550292993627115,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,-1.2774445836787656,1,0,1,-1.5014235995401537,-0.9971383869536521,0,-1.360505196277561,0.4941261208733516,0,0,1,0,0,0,0,0,0,0,0,1,1
1,1,1,0,-0.0965540357978854,1,0,1,1.3606231332170895,0.3979759767353283,2,1.6664484876287535,-0.7952013625100671,1,1,0,1,1,1,1,1,0,0,0,0,0
1,0,0,0,-0.2187151269579764,1,0,0,-0.1765390919365744,-0.2947473829265218,2,0.369182623097476,-1.0626948848189546,1,0,0,0,0,1,1,0,0,0,1,0,0
1,0,1,0,-1.1145631287986442,1,0,1,0.5422294744078824,-0.8248022061602625,0,-0.0632393317462832,0.6320836235199069,1,1,0,0,1,0,0,0,0,0,1,0,1
0,1,0,0,-0.055833672077855,1,0,1,0.3037202411114352,-0.0276111257057147,2,-0.4956612865900424,1.5148167365720404,1,1,0,0,0,0,0,0,0,0,1,0,1
0,0,0,0,-1.1343301796099723,1,0,1,0.5088795536432482,-0.8411874488091377,0,-0.4956612865900424,1.930995200441942,0,1,0,0,0,0,0,0,1,0,1,0,1
0,0,0,0,-0.8716615361183571,1,0,1,1.1523220085244508,-0.5104570664436978,0,1.2340265327849944,-0.5945225837346035,0,1,0,1,1,1,0,0,1,0,0,0,1
1,0,0,0,0.5142514200025698,1,0,1,1.2924894562102784,1.0888904864308608,2,1.2340265327849944,-0.4726632644519564,1,1,0,0,0,1,1,1,1,0,0,0,0
0,0,0,0,-1.2774445836787656,1,0,1,-0.4974394817813399,-0.9838112283635625,0,-0.7254044846021485,0.6794555882207951,0,0,0,0,0,0,0,0,0,0,1,0,1
1,1,1,0,-0.6884132071725969,1,0,1,1.0051139774176765,-0.35803349273877527,1,0.369182623097476,0.37553929474259706,1,1,0,0,0,0,0,1,1,0,1,0,1
1,0,1,1,-0.1372743995179157,1,0,1,0.1990270301009692,-0.1345318060318297,2,-0.9280832414338016,2.7550292993627115,0,1,0,0,0,0,0,0,0,0,1,0,1
1,0,1,0,1.6137012404433893,1,2,1,1.6879971422498157,2.7113186104880973,3,2.098870442472513,-0.8707692657878353,1,1,0,1,1,1,1,1,1,0,1,0,0
1,0,0,0,-1.1552834925186746,1,0,0,-1.5076384890696393,-0.9645733491123027,0,-1.360505196277561,0.45630424753624,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,1,1,0.2699292376823877,0,1,1,-1.3132082400502028,-0.5876487225943895,2,-1.360505196277561,1.6395459152163856,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,0,-0.5037576729981889,1,0,1,0.5396954151350245,-0.2629601536403795,1,-0.0632393317462832,0.6282282505325008,0,1,0,0,0,1,1,0,0,0,0,1,0
1,0,0,0,-1.0748471679815663,1,0,1,0.7660815353359174,-0.7822271393372894,0,0.369182623097476,0.08460396258632841,1,1,0,0,0,1,0,0,0,0,1,0,1
0,0,0,0,-1.2774445836787656,1,0,0,0.358559542116917,-0.9724484642095634,0,-0.4956612865900424,1.6260616796872671,0,1,0,0,0,1,0,0,0,0,1,0,0
1,0,0,0,-1.2774445836787656,1,0,1,-0.6534748309842519,-0.9858824840813616,0,-0.9280832414338016,1.093434376287088,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,-1.252964428656691,1,0,0,0.5124830266149555,-0.9504600121253333,0,-0.0632393317462832,0.586826729760355,1,1,0,0,0,1,0,0,0,0,0,1,1
0,0,1,1,1.4915401492832985,1,2,0,-1.5076384890696393,-0.4118593886726213,3,-1.360505196277561,0.45630424753624,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,1,1,1.5322605130033284,1,2,1,1.6431286232453304,2.401872911372203,3,2.098870442472513,-0.9011087957283516,1,1,0,1,1,1,1,1,1,0,0,0,1
0,0,1,0,-0.3001558543980371,1,1,1,-1.261692533045053,-0.6821501037615189,2,-0.9280832414338016,-0.7572769500844214,1,0,1,0,0,0,0,0,0,0,0,1,0
1,0,0,0,1.0688460515413818,1,1,1,1.2019727025345233,1.6336464877536576,3,0.9661025002802606,-0.25446724528470144,1,1,0,0,0,1,0,1,1,0,0,0,1
1,1,0,0,-1.163449570229453,1,0,1,0.5060586682029758,-0.8679220221262353,0,-0.4956612865900424,1.9252728583517995,0,1,0,0,0,0,0,1,0,0,0,0,1
1,0,1,1,1.2064976032430856,1,0,1,1.3539759452164248,1.856261995922208,3,1.2340265327849944,-0.4192079021758086,1,1,0,1,1,0,0,1,1,0,1,0,0
1,0,0,0,-1.2367242199587352,1,0,1,0.2821168801092754,-0.9479628122264836,0,-0.4956612865900424,1.470992971102405,1,1,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0.8400143297628127,1,2,0,-1.479387940066815,-0.5432216026899547,3,-1.360505196277561,0.6282282505325008,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,1,1,-0.748079855318371,1,0,0,-0.1765390919365744,-0.6612821517110744,1,0.369182623097476,-1.0626948848189546,0,0,0,1,1,0,1,0,0,0,0,0,0
0,0,0,0,-0.7888002190384014,1,0,1,0.5696077611380149,-0.5518467287488593,1,-0.4956612865900424,2.0541861577367784,0,1,0,0,0,0,0,1,0,0,0,1,0
0,0,1,0,-1.0738427650786138,1,0,0,-0.6351950639824246,-0.8630792186851406,0,-0.9280832414338016,1.1490568478447012,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,1.6137012404433893,1,2,0,1.5334500212343665,2.489602134738607,3,1.6664484876287535,-0.663730066101162,1,1,0,0,1,1,1,1,1,1,0,0,0
0,0,0,0,1.6137012404433893,1,2,0,-0.1665683099355778,0.8758653141780668,3,0.369182623097476,-1.0505590728427483,1,0,0,1,1,0,0,0,0,0,0,0,0
0,1,0,0,-1.1552834925186746,1,0,1,0.5147684601325326,-0.8717925813277682,0,-0.0632393317462832,0.590303838106855,1,1,0,1,0,0,0,0,0,0,1,0,0
1,0,1,0,-0.57750611015891,1,0,1,0.18568216115300112,-0.43051289036156504,1,-0.9280832414338016,2.7550292993627115,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,-1.2774445836787656,1,0,1,-1.4827115340671475,-0.996889997900782,0,-1.360505196277561,0.6080018972388227,0,0,1,0,0,0,0,0,0,1,0,0,1
1,0,0,0,-1.2774445836787656,1,0,1,0.1757618720986434,-0.9748749702619408,0,-0.9280832414338016,2.7550292993627115,0,1,0,0,0,0,0,0,0,0,1,0,1
1,0,0,0,-1.2774445836787656,1,0,0,-0.42483916072409855,-0.9828475119308951,0,-0.32611089278309924,-0.3223037100470176,1,0,0,0,0,0,0,0,0,0,1,0,1
1,0,1,1,1.247217966963116,1,2,1,0.8188773111629334,1.46380773066908,3,2.098870442472513,-1.4584571975985816,1,0,0,1,1,1,1,1,1,1,0,0,0
0,1,0,0,-1.0737102067453388,1,0,1,0.8389324789108079,-0.7734169996233821,0,0.19649537662954575,0.5240334786217692,0,1,0,0,0,1,0,1,0,0,1,0,1
0,0,1,0,0.3920903288424788,1,2,1,1.1379423351948288,0.8185115347582403,2,0.8016045779412352,-0.1302599979804129,0,1,0,0,0,1,1,1,1,1,0,0,0
0,0,1,0,0.3125649021120468,1,0,1,1.242959208107838,0.7958073251577543,2,1.2340265327849944,-0.51572406364117,1,1,0,0,0,1,1,0,1,0,1,0,1
1,0,0,0,-1.2774445836787656,1,0,1,-0.6883725679877406,-0.986345726145906,0,-0.9280832414338016,0.9872460214952796,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,-1.1552834925186746,0,0,0,-0.8711702380060141,-0.936911180115202,0,-0.4956612865900424,-0.8685218931996489,0,0,0,1,0,0,0,1,0,1,0,0,0
1,1,1,0,0.9064412314828559,1,0,0,1.1867899005724982,1.4378726047844717,2,0.8016045779412352,-0.08071483117373716,1,1,0,0,0,1,0,1,1,0,1,0,1
0,0,1,1,0.9621754209229036,1,1,0,0.8022593411612722,1.1860169059637438,3,-0.0632393317462832,1.0276987280826355,0,1,0,0,0,0,0,1,1,0,0,0,0
0,0,0,0,-0.3001558543980371,1,0,1,1.157255603377309,0.04029662747492029,2,0.8016045779412352,-0.11067091331908288,0,1,0,0,1,0,0,1,1,0,1,0,1
0,0,1,1,1.247217966963116,1,2,1,-0.4690153639658123,0.4153806428746525,3,-0.4956612865900424,-0.0527256436879818,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,0,1.5729808767233588,1,0,1,0.9468356801757248,1.9366675828396185,3,0.8016045779412352,-0.3240958837114909,1,1,0,0,1,1,0,0,1,0,0,0,0
0,0,1,1,-0.9516816739185228,1,0,1,0.684271754149477,-0.6728411441787624,0,-0.0632393317462832,0.8481898426012454,1,1,0,0,0,0,0,1,0,0,0,0,1
1,1,1,0,0.8400143297628127,1,0,1,1.2991366442109429,1.4143290663465145,3,1.2340265327849944,-0.4668843063680489,1,1,0,0,1,1,0,1,1,0,1,0,1
1,0,0,0,1.4333347963098628,1,1,0,1.469504236331222,2.184592441300533,3,1.6664484876287535,-0.7123743212720411,1,1,0,0,1,1,1,1,1,0,0,0,1
1,1,0,0,-1.1486361136023089,1,0,1,0.7146729468467293,-0.8336751560305473,0,0.18826691716881355,0.3662348801548209,1,1,0,0,1,0,0,0,0,0,1,0,1
1,0,1,0,-1.2774445836787656,1,0,1,0.5247392421335293,-0.9702425496164933,0,-0.4956612865900424,1.9631675679152285,0,1,0,0,0,0,0,1,0,0,1,0,1
0,0,1,1,1.5729808767233588,1,2,0,0.3751775121185782,1.3926890441884952,3,-0.4956612865900424,1.6597722685100629,0,1,0,0,0,1,0,0,0,0,1,0,0
1,0,1,0,1.5322605130033284,1,1,1,1.4869197052297147,2.318379044024494,3,1.6664484876287535,-0.6991261843650981,0,1,0,1,1,1,1,1,1,0,0,0,1
0,0,1,1,1.3286586944031769,1,2,1,1.1396041321949948,1.8251586001599172,3,1.2340265327849944,-0.6055793003818387,1,1,0,1,1,0,1,1,0,1,0,0,0
0,0,0,0,0.5956921474426305,0,2,0,-0.7598298389948839,-0.1784515655798584,2,-0.0632393317462832,-1.3488977839244942,0,0,0,1,0,1,1,0,0,0,0,1,0
0,0,1,0,1.5729808767233588,1,2,0,0.6975661301508063,1.7400544151592674,3,2.098870442472513,-1.5404862970673854,1,0,0,1,1,1,1,1,1,1,0,0,0
